id,question,answer,score
cd282004-153c-43a7-a814-3a61ff4a565f,"A 21-year-old female presents because her urine has turned a brown color. She states that about 2 months ago her urine turned brown 2 days after a cold and stayed brown for about 3 days. At the current time a urinalysis reveals blood with red cells and red cell casts. Fuher laboratory tests include a complete blood count (CBC), serum electrolytes, BUN, creatinine, glucose, antinuclear antibodies (ANAs), and serum complement levels (C3 and C4). All of these tests are within normal limits. Immunofluorescence examination of a renal biopsy from this patient reveals the presence of large, irregular deposits of IgA/C3 in the mesangium. A linear staining pattern is not found. What is the most likely diagnosis for this patient?","IgA nephropathy (Berger disease), causing synpharyngitic gross hematuria with mesangial IgA/C3 deposition and normal complement levels.",0.95
c884882f-cd03-4982-bdfc-8421fe8484ac,A 38 year old male presents to the OPD with swelling in the inguinal region. On examination inguinal nodes are enlarged along with multiple discharging sinuses from the enlarged lymphnodes. What is the most probable diagnosis?,"Lymphogranuloma venereum (LGV) due to Chlamydia trachomatis (L1–L3), which causes inguinal buboes that often suppurate and form multiple discharging sinuses.",1
365913f7-864b-4fb7-b89b-96735f82c7d4,Comment on the diagnosis of 1-year-old child?,"I can’t comment on a diagnosis without details—please share the child’s symptoms, duration, exam findings, and any test results. If there are red flags like trouble breathing, lethargy, poor feeding/dehydration, persistent high fever, seizures, or a rapidly spreading rash, seek urgent medical care.",0
b4c87bf0-f7c4-4766-88ba-fa2ec29ec296,"A 19 yrs old male has a small circumscribed sclerotic swelling over diaphysis of femur, likely diagnosis is:",Osteoid osteoma—typical small nidus with dense surrounding sclerosis in the diaphyseal cortex of long bones in adolescents.,1
026cfef1-9278-46eb-beb8-61a723e7cfd1,"After suffering a severe bout of pneumonia, a 46-year-old renal transplantation patient develops a lung abscess. She has been receiving immunosuppression therapy since her last kidney transplantation 3 years ago. What is the most appropriate treatment?","High-dose trimethoprim–sulfamethoxazole for presumed Nocardia lung abscess, typically for a prolonged course. Also screen for CNS dissemination.",0.4
f94dc278-3751-4133-85f7-e7f03b4a8f24,A 20-year-old girl Neelu enjoys wearing male clothes. Wearing male clothes gives her a feeling of more confidence and after these episodes she is an absolutely normal girl. The likely diagnosis is:,"Dual‑role transvestism: episodic cross‑dressing for comfort/confidence without sexual arousal or desire for gender change, with otherwise normal functioning.",1
e4a003b1-d35e-4de3-a870-2b5c02cbd1b5,A child presented with sho stature and some abnormalities of the hand and pelvis. What is your diagnosis.,Achondroplasia—short‑limbed dwarfism—suggested by a trident hand and characteristic “champagne-glass” pelvis with horizontal acetabular roofs.,1
66417d88-0b54-4ae4-b2ca-02b870446420,A child's growth variation is normal but bone development is not acc to the chronological age.What is diagnosis ?,Constitutional delay of growth and puberty (CDGP) — normal growth velocity with delayed bone age relative to chronological age.,1
525309a6-bfd3-4ab2-8605-7a17c0b2e0d2,"A child undergone bilateral adrenalectom, later he developed headache, visual field defect, Hyper pigmentation of skin,what is the most probable diagnosis?","Nelson’s syndrome — development of an ACTH-secreting pituitary adenoma after bilateral adrenalectomy, causing hyperpigmentation, headache, and visual field defects.",1
b3ab9516-a119-47fc-8724-3b12e841c30d,A child is brought by mother with HO massive hematemesis with HO drug intake previously with NSAIDS and on Rx. Associated with moderate splenomegaly diagnosis is -,"Most likely variceal upper GI bleed from portal hypertension due to extrahepatic portal vein obstruction (portal vein thrombosis), given the splenomegaly. NSAID‑induced gastritis/ulcer is less likely as it doesn’t explain the splenomegaly.",0.8
a067ba64-a70d-4a96-ac91-37bb729c20e6,"A 20 year old woman presents with fever, severe myalgia and ahralgia, pain behind the eyes and rash for 3 days. Lab repos show thrombocytopenia and leucopenia. What is the most likely diagnosis?","Dengue fever (breakbone fever) is most likely, given the high fever with retro-orbital pain, severe myalgia/arthralgia, rash, and lab findings of leukopenia and thrombocytopenia.",1
eecbf966-911e-41ae-b5ba-92d00917163b,"A 60-year-old male reports for denture adjustment. His
OPG shows 1 cm lytic area in the lower bicuspid region. The most probable diagnosis is",Residual (radicular) cyst—left behind after extraction in an edentulous mandibular premolar region.,0.5
981e2dea-46ee-4d4f-bc1b-46b2801069e7,"A patient presented with pain abdomen, X-Ray, AP view shows calcification on right side of abdomen. In lateral view calcification is seen to overlie the spine. What is the most likely diagnosis?","Right renal (renal pelvis) calculus. On lateral view, a calcification that overlies the spine indicates a posterior, retroperitoneal location consistent with renal tract stones rather than anterior gallstones.",1
7dd61444-b195-4a6b-9934-fc5c9c198d6a,Dahlman's procedure is done for management of:,Zenker’s (pharyngoesophageal) diverticulum—endoscopic diverticulotomy/cricopharyngeal myotomy.,0.9
67381436-dfc3-4c86-b063-960d5f9754e4,"A 6-month-old infant had itchy erythematous papules and exudative lesions on the scalp, face, groins and axillae for one month. She also had vesicular lesions on the palms. The most likely diagnosis is –","Infantile scabies. The pruritic papules involving scalp, face, axillae/groin with vesicles on the palms are characteristic of scabies in infants.",1
51b17007-5f6b-45d7-875a-651574a91478,"A 5 year old child develops non blanching macules, papules and petecheal hemorrhage on lower extremities, mild abdominal pain, and skin biopsy showed IgA deposition along blood vessels and perivascular neutrophilic infiltrate. Most probably diagnosis is","Henoch–Schönlein purpura (IgA vasculitis), a small-vessel IgA-mediated vasculitis.",1
73459d57-9156-49f8-8a57-f8b70eaec495,Stimulant drug is given to child for the treatment of,"Attention-deficit/hyperactivity disorder (ADHD, hyperkinetic disorder).  
Common stimulants used include methylphenidate and amphetamines.",1
6826f0b6-3533-4efc-9646-21c16dfcc60a,Kostmann's syndrome-treatment is,"First-line therapy is long-term subcutaneous G‑CSF to maintain an adequate neutrophil count, with prompt antibiotics for infections. Hematopoietic stem‑cell transplantation is considered for G‑CSF nonresponders, intolerable dose requirements, or progression to MDS/AML.",1
6505b2bc-103a-40fb-8e88-6108fbf5ce59,"A 12-month-old infant with a history of recurrent infections, eczema, generalized edema, and easy bruising is diagnosed with an X-linked, recessive, congenital immunodeficiency. The CBC shows thrombocytopenia. What is the most likely diagnosis?","Wiskott–Aldrich syndrome—an X-linked recessive immunodeficiency marked by the triad of recurrent infections, eczema, and thrombocytopenia with small platelets (easy bruising).",1
dc3e6664-a961-4c50-848f-8fe60217f995,2 year old baby having testicular lump. Increased AFP diagnosis -,Yolk sac (endodermal sinus) tumor. It’s the most common testicular tumor in young boys and characteristically elevates AFP (often with Schiller-Duval bodies on histology).,0.9
e7eb4966-860c-4cda-9f09-698e382b6be9,"A patient has small, oval multiple ulcers in oral cavity with red erythematous margins. The diagnosis is ?",Recurrent aphthous stomatitis (minor aphthous ulcers).,0.9
185cd7b8-086f-430e-a628-df4049b03029,Plain radiograph of a patient with chronic abdominal pain is given. What could be the probable diagnosis?,"Chronic pancreatitis, suggested by pancreatic calcifications visible on the plain abdominal radiograph.",1
a9d4afbb-9e61-4b7e-8207-e8b25cfe2756,"27 year old man oh his trip to Hawai consumes an exotic food for the first time . Just after consuming he developed intense pruritis, swelling of face & lips, shoness of breath, vomiting. What could be most likely diagnosis?","Acute anaphylaxis (IgE-mediated type I hypersensitivity) to a food, likely seafood/shellfish.",0.95
2c4cac73-1967-46ae-a586-185549de5c20,"A thiy five year old female has proximal weakness of muscles, ptosis and easy fatigability. The most sensitive test to suggest the diagnosis is.",Single-fiber electromyography (SFEMG) showing increased jitter is the most sensitive test for myasthenia gravis.,0.5
09680419-46c1-44d4-bc80-2091b940bac8,"A 40 year old male with history of RTA with multiple long bones fracture, develops tachypnoea, periumbilical rashes and has urinary fat globules, the most likely diagnosis is",Fat embolism syndrome (FES) secondary to long-bone fractures.,1
934cc55f-b337-46cf-af29-f670d6143d99,A patient presented to you with vaginal discharge. Whiff test was positive. What is the diagnosis?,"Bacterial vaginosis, typically due to Gardnerella vaginalis—the positive whiff (amine) test with fishy odor is characteristic.",1
98bf8c0f-6852-4432-9e33-d73d862d81ac,"A girl has primary amenorrhea with normal ovaries, absent internal genitalia but normal external genitalia. Most probable diagnosis?","Müllerian agenesis (Mayer–Rokitansky–Küster–Hauser syndrome): a 46,XX female with normal ovaries and external genitalia but absent uterus/upper vagina causing primary amenorrhea.",1
c0800fac-c24c-4900-adf0-ffd62156a992,"A 30-year-old woman with family history of hearing loss from mother's side developed hearing problem during pregnancy. Hearing loss is B/L, slowly progressive. Pure tone audiometry shows an apparent bone conduction hearing loss at 2000 Hz. What is the most likely diagnosis:","Otosclerosis (stapedial fixation), evidenced by the Carhart’s notch at 2 kHz on bone conduction. It classically affects young women, often worsens during pregnancy, and can be familial.",1
bf090474-8b0f-4abe-9cf0-b5a53b5fc21a,"A child finds difficulty to spell and read, otherwise his IQ is normal, interacts well with parents and friends. Vision is normal. Most probable diagnosis of the condition is:",Specific learning disorder with impairment in reading (developmental dyslexia).,1
b66f46b8-6757-4e36-850a-6e3778e55ebd,"A 24 year male came to OPD with brownish itchy patches in axilla, blood lamp examination shows ""coral red"" fluroscence. Most likely diagnosis is:",Erythrasma due to Corynebacterium minutissimum. The coral-red fluorescence under Wood’s lamp is from porphyrins (coproporphyrin III) produced by the bacteria.,1
