id,question,answer,score
67787c9d-8765-4e51-9461-8e1316689899,"A patient with the complaint of sore throat, dysphagia, and ulcers over the palate since 1 week, comes to OPD. On examination, you found vesicles over the soft palate and tonsillar pillar. The ulcers have a gray base and inﬂamed periphery. What could be the possible diagnosis?","The symptoms suggest Herpangina, typically caused by a group of viruses known as enteroviruses.",1
101b1441-b74c-4b36-a375-fa14cdf94589,"A 62-year-old farmer presented with a way plaque on the sole of the right foot since a year. Examination revealed a large, way, hyperpigmented plaque on the sole of the involved foot. What is the probable diagnosis?","The probable diagnosis could be Plantar melanoma, a type of skin cancer, due to the presence of a large, wavy, hyperpigmented plaque on the foot sole.
",0
3defb11c-20a3-4cf7-ae26-6fa9f020723e,A 67-year-old woman with a prosthetic aoic valve develops progressive anemia. Examination of a peripheral blood smear reveals reticulocytosis and schistocytes. What is the appropriate diagnosis?,"The appropriate diagnosis is hemolytic anemia, specifically prosthetic valve-induced hemolysis.",0.5
9d61bd68-e3e0-4db0-a702-52053e8ba60f,"A young couple has been unsuccessful in conceiving a child over a 4-month period. The 28-year-old wife had been extensively investigated by a female reproductive specialist, and no abnormalities were detected. The husband, who initially refused to undergo semen analysis now agreed to this investigation, which revealed a low volume and azotemia. Follicle-stimulating hormone (FSH) level is normal. What is the most likely diagnosis?","The husband likely has male factor infertility, specifically oligospermia or possibly azoospermia, indicated by a low semen volume and high levels of nitrogen compounds (azotemia).",0.0
c465fac7-b2ff-4d4c-a1f3-a9246e9b1592,Most common mode of treatment of a 1 year old child with asthma is:,"The most common treatment for a 1-year-old child with asthma typically involves the use of inhaled corticosteroids or other long-term control medications prescribed by a doctor, along with a rescue inhaler for symptoms.",0.5
9e1de97b-a389-490b-890f-f66a8d245ed3,"Nine days following splenectomy, a 13-year- old patient presents with fever and leukocytosis. The chest x-ray shows free air under the diaphragm. What is the most likely diagnosis?",The most likely diagnosis is postoperative subpharyngeal abscess or septicemia due to infection.,0
3a637895-5adf-4aa5-ae52-2ebc2bbfd0fd,In Jorgensen technique on IV sedation for dental procedure drugs used are,The Jorgensen technique typically involves the use of sedatives like midazolam and analgesics such as fentanyl for IV sedation during dental procedures.,1
6d955b8f-73f9-4289-960e-fb310139e9be,"Kamla, a 48-years-old lady underwent a hysterectomy. On the seventh day, she developed fever, burning micturition and continuous urinary dribbling. She can also pass urine voluntarily. The diagnosis is:","Kamla might be suffering from a urinary tract infection (UTI) and vesicovaginal fistula, a complication of hysterectomy.",0.5
89306bef-ee71-4d12-96f5-4a95e4190b29,A 45-year-old man presented with regurgitated food paicles eaten several days earlier. He has foul smelling breath and occasional dysphagia for solid food. What is the probable diagnosis,"The probable diagnosis could be Zenker's Diverticulum, a condition where a small pouch develops in the throat causing problems with swallowing and potentially leading to regurgitation and bad breath.
",0.95
f432e379-ff09-4384-b042-758d3f0ffaba,"An 18-year-old woman presents with a fever and headache. She also complains of vaginal itching and dysuria. When asked, she says that she recently became sexually active. Physical examination reveals tender inguinal lymphadenopathy and red, pustular, painful vesicles on her labia majora. What is the most likely diagnosis?","The most likely diagnosis is genital herpes, a sexually transmitted infection often characterized by painful vesicles and ulcers in the genital area.",0.9
77a5df11-139c-4077-b102-aea20f2b561a,"In a patient with renal cell carcinoma with a thrombus in IVC renal vein, which is the best investigation for diagnosis?",The best diagnostic investigation for Renal Cell Carcinoma with thrombus in the inferior vena cava (IVC) and renal vein is usually a combination of contrast-enhanced computed tomography (CT scan) and magnetic resonance imaging (MRI).,0.9
c82b8fc4-9011-4fa1-bc69-84e3221cb127,"A 65 year old  smokes presents with right Inguinal mass, He complains of recent difficulty with micturation and nocturia. The swelling which does not extend to the scrotum,reduce when resting.what is the likely diagnosis.",The symptoms suggest that the patient may have an inguinal hernia with bladder involvement.,0.7
4a23a7b2-c800-4837-a558-c9d8898a3c06,Y.V plasty procedure is used for,"Y-V plasty procedure is typically used in plastic surgery to lengthen or reorient tissues and reduce skin tension, particularly for scar revision or in conditions like syndactyly (webbed fingers or toes).",0.3
9c421d14-3c22-4f6f-92b2-7b021dfa9923,"A 30-year-old man who was recenlty started on haloperidol 30 mg/day developed hyperpyrexia, muscle rigidity, akinesia, mutism, sweating, tachycardia and increased blood pressure. The investigations showed increased WBC count, increased creatinine phophokinase. This is no history of any other drug intake or any signs of infection. The most likely diagnosis is:","The most likely diagnosis is Neuroleptic Malignant Syndrome (NMS), a rare but potentially life-threatening reaction to antipsychotic drugs such as haloperidol.",1
1faf4aac-df26-42f5-9618-0c6c03201170,A patient presented with complaints of diplopia. O/E pupils were dilated. Both direct and consensual light reflexes were lost. The diagnosis is :,"The symptoms suggest a possible damage to cranial nerves, particularly the oculomotor nerve (CN III). The specific condition could be Adie's (tonic) pupil or a third cranial nerve palsy. However, further investigations are required for a definitive diagnosis.",0.7
deaa03ff-05cb-4d51-98bb-954e5a8af469,"A diabetic female at 40 wks of gestation delivered a baby by elective cesarean section. Soon after birth, the baby developed respiratory distress. The diagnosis is -","The baby could likely be suffering from Transient Tachypnea of the Newborn (TTN), a common condition where a newborn breathes rapidly due to excess fluid in the lungs. However, a definitive diagnosis should be made by a healthcare professional.",0.9
bbcf58a8-c361-438c-924a-b8db2bdf8287,"Sheela, a middle aged diabetic female presented with flank pain and fever. On U/S the kidney was irregular and showed fat density with calculi. The diagnosis is most probably:","Sheela is most likely suffering from Xanthogranulomatous Pyelonephritis, a severe kidney infection often associated with stones (calculi).",0.8
9178a07e-3cb8-4397-830d-97a75ae98557,"A 13 year girl with fatigue and weakness was found to be having reduced hemoglobin. Her MCV 70FC, MCH22pg and RDW 28. What is her likely diagnosis","Given the reduced hemoglobin, low MCV (mean corpuscular volume), and MCH (mean corpuscular hemoglobin), along with high RDW (red cell distribution width), the likely diagnosis is Iron Deficiency Anemia.",1
47c0359c-faf5-4e2b-b746-f8a67b0f04a9,"A female presented with loss of vision in both eyes and on examination has normal pupillary responses and normal fundus, Her visually evoked response (VER) examination shows extinguished responses.The most likely diagnosis is -","The most likely diagnosis could be Retrobulbar optic neuritis, a condition characterized by inflammation of the optic nerve behind the eyeball. Two defining features of its presentation are a normal fundus and extinguished visually evoked responses. However, a healthcare professional should make a definitive diagnosis.",0.5
196e2b31-7af5-44c2-8b05-f3c89b90863e,"A young male with gallbladder stones shows the following test results; serum bilirubin 2.5, Hb 6; urine test positive for urobilinogen; diagnosis is:",The diagnosis is likely gallstone-induced hemolytic anemia.,0.5
3f3d386e-dcba-42b7-b2a4-a3b908dc1a2d,"A 6 year old child from Tamil Nadu presents with a solitary nonanaesthetic patch on face, the possible diagnosis is –","The possible diagnosis could be Hansen's disease, also known as leprosy, a condition that could present with a single, numb skin patch.",0.5
f2778e0b-7e9e-477e-bf2f-19b0b69166c6,"A 54-year-old obese man was diagnosed with NIDDM 1 year earlier. He was started on glipizide and metformin. His other medications are propranolol and nifedipine for hypertension, and naproxen, which he began 2 weeks ago for severe osteoarthritis. His BP is 154/92. His BUN is 29 mg/dL and a creatinine of 1.8 mg/dL; both had been normal 1 year earlier. Which medications is most likely responsible for the increase in BUN and creatinine?","Naproxen is most likely responsible for the increase in BUN and creatinine as it is a non-steroidal anti-inflammatory drug (NSAID) that can impair renal function, especially in older individuals and those with pre-existing kidney disease.
",1
ac44751d-b56e-4c54-a4cd-bc64abc2262f,Duval procedure in case of chronic pancreatitis involves,The Duval procedure in case of chronic pancreatitis involves the removal of the body and tail of the pancreas to alleviate pain and manage the condition. It's also known as a distal pancreatectomy.,0.5
820378fb-7dda-4afb-8d7b-691b6f3104ea,"35 years male presents with a swelling in scrotum that is non tender and seperate from testes and on transillumination, chinese lantern pattern is seen diagnosis","The patient is likely suffering from a hydrocele, as suggested by the separate, non-tender scrotal swelling and the positive transillumination, or ""Chinese lantern,"" sign.",0.5
