id,question,cop,opa,opb,opc,opd
ca6edb34-91f4-46f5-9efc-dc29951d96a7,A 4 year boy is complaining of pain around elbow with the hand held in pronation with extension. X ray of the elbow joint is normal. What is the most probable diagnosis?,0,Pulled elbow,Montegia fracture,Cellulitis,None of the above
2c4cac73-1967-46ae-a586-185549de5c20,"A thiy five year old female has proximal weakness of muscles, ptosis and easy fatigability. The most sensitive test to suggest the diagnosis is.",2,Muscle Biopsy,CPK levels,Edrophonium test,EMG
45df4415-dde0-4c50-bf39-f876ce452b92,"A 3 year old child is presenting with drooping of upper lid since bih. On examination , the palpebral apeure height is 6 mm and with poor levator palpebrae superioris function. What is the procedure recommended",0,Frontalis Sling surgery,Mullerectomy,Fasanella Servat operation,Observation
d45e81ad-fb19-46a7-bc31-1c17ff9e7df9,A 14 year old boy presents with chronic diarrhea. Duodenal biopsy shows villous atrophy. Anti endomysial antibodies and IgA TTG antibodies are positive. What is the treatment of choice?,0,Gluten free diet,Antibiotics,Loperamide,5-ASA
1dcdee22-950b-4f66-8238-f34a03a07b02,"A 30 year old male, Kallu, with a history of sexual exposure comes with a painless indurated ulcer over the penis with eveed margins. The diagnosis is ?",0,Syphilis,Chancroid,Lymphogranuloma venerum,Granuloma inguinale
d5fa679a-b618-4b30-a802-d9d1c76def52,"A 25-year-old married male presents with infertility. He had undergone retroperitoneal lymph node dissection at age of 15 years for embryonal carcinoma of right testis. Semen analysis shows-quantity-0.5 ml, no. sperm, no fructose. Biopsy of testis shows normal spermatogenesis. Best treatment here would be -",2,Artificial insemination of donor,Penile-prosthesis,Microtesticular aspiration and intracyto plasmic injection,None of the above
4d242d1c-9c5e-4825-9e84-0ca6c216beac,"A 70 year old male , known case of chronic renal failure suffers from a pathological fracture of Rt femur, the diagnosis is",1,Primary Hrperparathyroidism,Secondary Hyperparathyroidism,Scurvy,Vitamin D Resistant rickets
fd2d76fb-3244-4e3a-be00-6d648fa0e07b,"A young patient develops high grade fever with chills and rigors, mild jaundice and acute pain in the upper abdomen following cholecystectomy. On examination, she was jaundiced, toxic, haemodynamically stable and having vague fullness upper abdomen. What is the most probable diagnosis -",0,Localised collection of bile in peritoneal cavity,Iatrogenic ligation of common bile duct,Duodenal injury,Acute pancreatitis
2e9c73ca-c7f8-4d62-bd6f-c73af5399688,A child with increased conjugated bilirubin develops seizures and cataract the probable diagnosis is –,2,Tyrosenemia,Fructosemia,Galactosemia,Glycogen storage disorder
ca37689f-9e92-4f5f-9036-9cfd62f1936c,"A 6-years-old child belonging to Punjabi family with past history of blood transfusions presented with hemoglobin 3.5 g/dl, MCV - 30 fl, MCHC - 20. Peripheral smear findings of microcytic hypochromic anemia with target cell and reduced osmotic fragility. What is the he probable diagnosis of patient?",1,Alpha thalassemia major,Beta thalassemia major,Sickle cell anemia,G6PD deficiency
59680a15-42a4-41e7-b804-ccf06cab06d4,"When the dental plaque is allowed to accumulate in the absence of any plaque control procedures, it results in gingivitis within",1,1 to 3 days,7 to 21 days,2 months to 3 months,24 hours to 48 hours
09680419-46c1-44d4-bc80-2091b940bac8,"A 40 year old male with history of RTA with multiple long bones fracture, develops tachypnoea, periumbilical rashes and has urinary fat globules, the most likely diagnosis is",3,Proximal urethral injury,Bladder injury,Bacterial pneumonitis,Fat embolism syndrome
afafd42c-a4ed-4799-a334-42c0ad47529f,"A 35-year-old nondiabetic, nonhypeensive individual to casualty with a sudden bursting headache and altered sensorium. What is the most likely diagnosis?",2,Meningitis,Encephalitis,Intracerebral hemorrhage,Intracranial tumor
0a2f495c-9875-4f8c-9ca1-83a248812e3c,"46 year old chronic alcoholic, one day after abstinence from alcohol comes to casualty presenting with restlessness, seizures, coarse tremors. He is not able to recognize the doctor, he think himself in a jail. He also complains uncontrolable fear of being murdered, insomnia and insects crawling over body, probable diagnosis is -",2,Alcoholic seizures (rum fits),Korsakoff's psychosis,Delirium tremens,Alcoholic hallucinosis
a13a006e-b406-4f4b-9992-db9928cfa0cd,"A 20 year old male patient presents with the chief complaint of pain in abdomen. General examination reveals xanthomas present (in clusters on back, buttocks and arms, legs). On percussion, hepatomegaly and splenomegaly can be appreciated. On blood investigations, LDL level decreased and HDL normal.Which is the most probable diagnosis?",1,Familial Chylomicronemia Syndrome (FCS)-Type I,Familial Dysbeta lipoproteinemia (FDBL)- Type III,Familial Hypertriglyceridemia (FHTG)-Type IV,Familial Combined Hyperlipidemia (FCHL)-Type IIb
803de733-55f1-4996-af8e-efcbc9cbd085,A patient presents with lower gastrointestinal bleed. Sigmoidoscopy shows ulcers in the sigmoid. Biopsy from this area shows flask-shaped ulcers. Which of the following is the most appropriate treatment ?,1,Intravenous ceftriaxone,Intravenous metronidazole,Intravenous steroids and sulphasalazine,Hydrocoisone enemas
10f4c2a9-ce35-4656-b9f0-95de7aab14a4,A 69-year-old man is admitted to the emergency department with an acute UGI hemorrhage following a bout of repeated vomiting. Fiberoptic gastroscopy reveals three linear mucosal tears at the GE junction. What is the diagnosis?,3,Reflux esophagitis with ulceration,Barrett's esophagus,Carcinoma of the esophagus,Mallory-Weiss tear
9ab6c518-d764-4a06-987f-2d540ebbdfc9,"A known alcoholic is brought to the emergency depament by his wife. The person has not consumed alcohol for the past two days due to religious reasons. The person complained of nausea, vomiting and dizziness. On the second day, he developed seizures, that progressed to generalized tonic clonic seizures (GTCs). Which of the following would be the best medication to manage the seizures of the patients?",2,Sodium valproate,Phenytoin,Diazepam,Clonidine
bf116518-52bc-4f15-adfa-ee55b86fb404,"Ten days after Splenectomy for blunt abdominal trauma, a 23- year-old man complains of upper abdominal and lower chest pain exacerbated by deep breathing. He is anorectic but ambulatory and otherwise making satisfactory progress. On examination his temperature is 38.20C and he has decreased breath sounds at left lung base. His abdominal wound appears to be healing well, bowel sounds are active and there are no peritoneal signs. Digital rectal examination is negative. WBC 12,500/mm3 with a shift to left. CXR show 'plate like' atelectasis of the left lung field. Abdominal radiograph shows a non-specific gas pattern in bowel and an air-fluid level in LUQ. Serum Amylase is 150 Somogyi units per dL. The most likely diagnosis is:",0,Subphrenic abscess,Subfascial wound infection,Pancreatitis,Pulmonary embolism
46678890-694f-4b55-850a-d7303ab21151,"A 70 yr old man presents with a h/o prosopagnosia, loss of memory, 3rd person hallucinations since 1 month. On examination deep tendon reflexes are increased, mini mental state examination score is 20/30. What is the most likely diagnosis?",3,Dissociated dementia,Schizophrenia,Depression,Coical dementia
9c6d736d-004c-475b-bffc-b3b5fc804d0c,A 14-year-old girl presents with an intensely pruritic rash on both hands and on her right cheek. The rash consists of vesicles on erythematous plaques arranged linearly with slight crusting. She denies fever or sore throat and otherwise feels well. She does not have a history of eczema or sick contacts. Which of the following is the most likely diagnosis?,1,Atopic dermatitis,Contact dermatitis,Erythema infectiosum,Impetigo
2c21a31a-89d3-4826-85f0-c1fa9d2b7252,After 3 days of fever patient developed maculo erythematous rash lasting for 48 hrs diagnosis is –,3,Fifth disease,Rubella,Measles,Roseola infantum
9c7d8c1c-b074-41a5-b546-f44deaf23052,"A middle aged woman with history of backache underwent a Schober test and came as positive. She had hyperpigmented nose and ears. Looking at this radiograph, most likely diagnosis is:(AIIMS 2017)",2,Ankylosing spondylitis,Degenerative disc disease,Ochronosis,Fluorosis
5f047745-da5e-492d-90a3-29527a7269e5,"A 31-year-old woman comes to the emergency depament because of abdominal pain and vaginal spotting. She states that the pain began 2 days ago and has been worsening since. The spotting occurred this morning. Her last menstrual period was 6 weeks ago. She has no medical problems. She takes no medications and has no known drug allergies. Her temperature is 37 C (98.6 F), blood pressure is 90/50 mm Hg, pulse is 110/minute, and respirations are 14/minute. Abdominal examination reveals significant lower abdominal tenderness. Speculum examination shows scant blood in the vagina with a closed cervical os. Bimanual examination demonstrates significant left adnexal tenderness. Urine hCG is positive. Serum hCG is 5,000 mIU/mL. Pelvic ultrasound shows a normal uterus with a left adnexal mass surrounded by free fluid. In MOST cases, the disease process of this patient affects which of the following anatomic structures?",1,Cervix,Fallopian tube,Ovary,Peritoneal cavity
fc80f152-e452-49e0-a5a2-2d361fda62d2,"A 22 yr old female, Neeta presented to you with complaints if headache and vomiting since 2 months b. She is having amenorrhea but urine pregnancy test is negative. She also complained big secretion big milk from the breasts. A provision diagnosis of hyper prolactinemia was made and MRI was suggested. MRI confimed the presence of large Pituatory Adenoma Neeta was advised surgery however she is not willing to undergoe surgery. Which of the following medications is most likely to be prescribed",1,Sumatriptan.,Bromocriptine,Ergotamine,Allopurinol
bd22b636-8a29-4ac9-b394-2c7c22ad2fce,A 20 year old male complains of recurrent attacks of sore throat since 2 years. The total leukocyte count was 1000/μl. A differential count revealed severe neutropenia. The diagnosis is:,2,Subleukemic leukemia,Infectious mononucleosis,Agranulocytosis,Leukoerythroblastic anemia
1a54ce81-0fbe-4171-a02f-fd9182344736,A child presents with hepatomegaly and hypoglycemia. There is no improvement in blood sugar even after administration of epinephrine. What is the likely diagnosis –,0,Von girke's disease,Anderson's disease,Pompe's disease,Mc Ardle's disease
476ba5f9-b481-4826-854d-fbf1f5b6122f,"The patient whose hands are developmentally delayed with a short, stocky build. Which of the following is the most likely diagnosis?",3,achondroplastic dwarf,Down syndrome,Klinefelter's syndrome,pseudohypoparathyroidism
d4207813-064a-451a-a03b-59cb63b6d9f1,Three years back a woman had exposure to an eahquake and she was successfully saved. After recovery she has nightmares about the episode and she also gets up in the night and feels terrified. The MOST probable diagnosis is :,1,Major depression,Post-traumatic stress disorder,Mania,Schizophrenia
934cc55f-b337-46cf-af29-f670d6143d99,A patient presented to you with vaginal discharge. Whiff test was positive. What is the diagnosis?,0,Bacterial vaginosis,Candidal vaginitis,Gonococcal infection,Chlamydial infection
82080fb8-9376-4c8e-bd14-05a3b5b9ee9a,"A 5 year old child presents with a red colored localized rash on his back. The dermatologist gave a diagnosis of Pityriasis rosea, and assured the mother that it is a self limiting disease and would resolve on its own. The mother is concerned, as it has already been 10 days, and the rash hasn't subsided. How long does the rash usually last for from the time of onset?",1,15 days,6 weeks,5 months,5 days
98bf8c0f-6852-4432-9e33-d73d862d81ac,"A girl has primary amenorrhea with normal ovaries, absent internal genitalia but normal external genitalia. Most probable diagnosis?",0,Mayer-Rokitansky-Kuster-Hausers- syndrome,Turner's syndrome,Noonan's,Androgen insensitivity syndrome
2e797f75-1b22-4e57-8f5c-3fa2a8fa9370,A child with schizophrenia was on medications. Suddenly he developed neck stiffness and spasm. Best treatment of such a case is?,0,Benzatropine,Lorazepam,Diphenhydramine,Propranolol
c0800fac-c24c-4900-adf0-ffd62156a992,"A 30-year-old woman with family history of hearing loss from mother's side developed hearing problem during pregnancy. Hearing loss is B/L, slowly progressive. Pure tone audiometry shows an apparent bone conduction hearing loss at 2000 Hz. What is the most likely diagnosis:",0,Otosclerosis,Acoustic neuroma,Otitis media with effusion,Sigmoid sinus thrombosis
fc94b5f1-0d09-469b-97b7-eb196292f2d8,"A 60 year old male a sudden fall in toilet. His BP was 90/50 mm Hg and pulse was 100/min. His relatives repoed that his stool was black/dark in colour. Fuher careful history revealed that he is a known case of hypeension and coronary aery disease and was regularly taking aspirin, atenolol and sorbitrate. The most likely diagnosis is-",0,Gastric ulcer with bleeding,Acute myocardial infarction with cardiogenic shock,Acute cerebrovascular accident,Pulmonary embolism
